id,search_keyword,text,followers_count,followings_count,listed_count,statuses_count,user_effect,retweet_count,tweet_length,time_span,registration_age,registration_age_days,hashtags_count,r_score,target
1.63E+18,گوشت وارداتی,"اطلاع دارید گوشت گرم وارداتی همون گوشتهای قدیمی دپو شده ایه که در حال فساد هستند و دو برابر قیمت به پاچه ملت فرو میکنند 
داستان مرغهای فاسد و تکرار این روند فقط در  سیستم این لجنزار ممکنه 
#فروپاشی_اقتصادی 
#مرگ_بر_کلیت_و_تمامیت_جمهوری_اسلامی",4565,3825,5,23845,1.193,12,242,2145,5,2147,2,0.544,1
1.63E+18,گوشت وارداتی,"خوشبختانه طبق مسئولیت‌پذیری همکاران خوبم در #سازمان_دامپزشکی_کشور تا امروز هیچ گونه مشکلی در زمینه عرضه #گوشت سالم و بهداشتی وارداتی رخ نداده است.

این اطمینان را به مردم عزیز می‌دهیم که گوشت گرم وارداتی و گوشت منجمد با هدف تنظیم بازار از سلامت بالا برخوردار است https://t.co/oB96GuMbe2",203,446,0,13,0.455,0,286,166,0,168,2,0.313,0
1.63E+18,گوشت وارداتی,"گوشت های گرم وارداتی بی کیفیت هستند

عسگری: 
۳۰ تا ۴۰ درصد از گوشت‌های وارداتی گرم را چربی تشکیل می‌دهد و گوشت‌های بسته‌بدی شده وارداتی نیز وضعیت بدتری دارند و تا ۶۰ درصد برخی از آن‌ها را ناخالصی و استخوان تشکیل می‌دهد. https://t.co/GGv8hmzEGD",596,34,5,4329,17.529,0,243,249,0,252,0,0.946,1
1.63E+18,گوشت وارداتی,"سرپرست بازرسی و نظارت بر کالاهای اساسی وزارت جهاد کشاورزی:
در حال حاضر ۱۰ هزار تن گوشت منجمد وارد بندر شهید رجایی شده اما برای تامین گوشت گرم وارداتی محدودیت وجود دارد، زیرا از دو کشور پاکستان و روسیه این محصول وارد میشود و فقط سه کشتارگاه در این کشورها مورد تایید دامپزشکی است. https://t.co/9sz32WyVTT",767,752,6,2682,1.02,0,302,1996,5,1999,0,0.505,0
1.63E+18,گوشت وارداتی,اعظمی: #گوشت وارداتی با 40 درصد چربی دارد و با قیمت 235 هزار تومان توزیع می‌شود؛ اگر چربی را حذف کنیم این نرخ به بیش از 400 هزار تومان می‌رسد,1033,2230,0,5984,0.463,0,141,1419,3,1422,1,0.317,1
1.63E+18,گوشت وارداتی,"رئیس کمیسیون کشاورزی مجلس شورای اسلامی:
گوشت گوسفند وارداتی کیفیت مناسبی ندارد و رئیس سازمان دامپزشکی کشور نیز این موضوع را تایید کرده است
https://t.co/AsdyPBnfLu https://t.co/FSEHvF6B6f",25,30,0,199,0.833,0,186,948,2,952,0,0.455,1
1.63E+18,گوشت وارداتی,"🚨 عوامفریبی با عرضه گوشت بی‌کیفیت به مردم؛ رئیس کمیسیون کشاورزی مجلس:
""گوشت قرمز وارداتی ۴۰ درصد چربی دارد و با قیمت ۲۳۵ هزار تومان توزیع می‌شود، اگر چربی را از آن حذف کنیم قیمت بیش از ۴۰۰ هزار تومان خواهد بود!""

👈 شأن مردم خوردن آشغال گوشت نیست!!
😔
#مهسا_امینی
#IRGCterrorists https://t.co/Q1ElAciJTt",1341,3355,9,9726,0.4,15,301,2979,8,2982,2,0.286,1
1.63E+18,گوشت وارداتی,"تأیید ضمنی قیمت بالای ۴۰۰ هزار تومن هر کیلو گوشت قرمز.
«برخی از محموله‌های نهاده‌های دامی وارداتی کیفیت پایینی دارد و درصد پروتئین کنجاله سویا و ذرت از حد معمول پایین‌تر است،»
«نهادهای متولی در زنجیره برنامه ریزی تولید و توزیع گوشت مرغ بی نظمی دارند.»
منبع: ایلنا
 ۱۴۰۱/۱۲/۰۱ https://t.co/W1eciNoc0M",190,206,4,1287,0.922,1,299,19,0,23,0,0.48,1
1.63E+18,گوشت وارداتی,"سخنگوی کمیسیون کشاورزی: 
بر اساس بازدید اعضای کمیسیون کشاورزی از بازار توزیع گوشت، متاسفانه گوشت قرمز وارداتی ۴۰ درصد چربی دارد و با قیمت ۲۳۵ هزار تومان توزیع می‌شود و اگر چربی را از آن حذف کنیم به عبارتی با نرخ بیش از ۴۰۰ هزار تومان به دست مصرف کننده می‌رسد! https://t.co/1xdUvAXdlJ",921,518,4,2159,1.778,0,283,664,1,667,0,0.64,1
1.63E+18,گوشت وارداتی,"آخوندها در زمان شاه فتوا میدادند که خوردن گوشت یخ زده وارداتی حرام است و دولت شاهنشاهی فقط باید گوشت گرم کشتار روز در اختیار مردم قرار دهد.
#کیرم_تو_بیت_رهبری 
رحم در موارد مربوطه به اسلام آخرش
 ویرانی برای گروهی ست 
اسلام مسلمان باید نابود کرد به هر شکلللی https://t.co/WB75H71r2l",826,335,2,24316,2.466,1,281,377,1,381,1,0.711,1
1.63E+18,گوشت وارداتی,"ماجرای افزایش #قیمت_گوشت
گوشت هم مثل کالاهای دیگه تورم بهش خورده
البته هنوز خیلی از بازار عقب‌تره
هزینه‌های دامداری(کاه و یونجه و نیروی انسانی) هم‌تراز با بازار بالا رفته اما قیمت دام نه!
ضمنا دولت با عرضه گوشت گوسفندی وارداتی داره حمایت می‌کنه از مردم.
به میادین تره‌بار سر بزنید",134,409,0,297,0.328,0,280,2178,5,2182,1,0.247,1
1.63E+18,گوشت وارداتی,"قیمت دولتی گوشت گرم وارداتی 235تومان 
ولی یه عده هم هستن به بهانه اینکه آقا صفیه کی داده کی گرفته گوشتش بو میده به کسی نمی‌رسه و....دارن میدمن در قیمت 500تومانی چون سودشون توی شایعه گرون شدن و همه جا 500تومنه هستش... https://t.co/U2WEZZNY3D",809,1716,0,1068,0.471,0,240,266,0,270,0,0.32,1
1.63E+18,گوشت وارداتی,رییس کمیسیون کشاورزی مجلس: به منظور تامین نیاز بازار داخلی وزارت جهاد کشاورزی اقدام به واردات کرده اما کیفیت گوشت گوسفندی وارداتی عرضه شده مناسب نیست و درصد چربی بالایی دارد,1275529,9,1306,115395,141725.444,3,173,1717,4,1722,0,1,1
1.63E+18,گوشت وارداتی,"عصر امروز از بازار روز میدان شکوفه تهران، گوشت تازه راسته گوسفندی خریدم، کیلویی ۲۹۰ هزار تومان؛ بدون صف بود و به وفور هم موجود

گوشت گوسفندی وارداتی هم ۲۳۰ هزار تومان بود

گرچه همین قیمت‌ها هم بالاست اما در شرایط اختلال در بازار، خوبه از میادین تره بار با قیمت دولتی خرید کرد https://t.co/giTYIpU28f",19683,2819,103,12538,6.982,82,299,2121,5,2125,0,0.875,1
1.63E+18,گوشت وارداتی,"عرضه گوشت گرم از امروز در میادین

مدیرعامل سازمان میادین میوه و تره‌بار: هر کیلو شقه گوسفندی کامل با قیمت ۲۳۲ هزار تومان، هر کیلو #گوشت گوساله داخلی با قیمت ۲۱۵ تا ۲۲۵ هزار تومان و گوشت وارداتی نیز زیر قیمت‌های مذکور در میادین عرضه می‌شود.
https://t.co/9zGinzBl6G https://t.co/c0750JgynB",240690,9,923,90015,26743.333,1,287,2787,7,2791,1,1,1
1.63E+18,گوشت وارداتی,"آغاز عرضه #گوشت گرم تنظیم بازار وارداتی

مدیر روابط عمومی سازمان میادین میوه و تره بار شهرداری تهران:

ران و سردست با قیمت هر کیلوگرم ۲۳۵ هزار تومان در اختیار مراجعه‌کننده قرار خواهد گرفت

https://t.co/a19T6swAPU https://t.co/p3NMIQKvcC",255975,7,892,132345,36567.857,0,236,3108,8,3113,1,1,0
1.63E+18,گوشت وارداتی,"#گوشت
حالا که بحث گوشت گرمه
ما هم از این صحبت کنیم که گوشت گرم وارداتی از کدام کشور وارد میشود؟
 و از همه مهمتر ذبه دام در کشتارگاه کشور مبدا  بر پایه اصول ذبخ اسلامی بوده یا نبوده؟
 اگر گوشت گرم وارداتی از#روسیه است بعید میدانیم رو به قبله کشتار کنند🙄",456,573,0,576,0.796,0,252,244,0,249,1,0.443,1
1.63E+18,گوشت وارداتی,"🚨ماجرای منت دولت بر سر مردم بخاطر واردات گوشت

دولت خودش بازار گوشت گرون میکنه که چیکار کنه!؟
که مافیای گوشت واردات انجام بدن با دولت بخور بخور کنن
حالا چقدر وارد میکنن؟
هر کیلو گوشت وارداتی دولت و مافیا 1 دلار وارد میکنه با دلار 28500 حالا چقدر میفروشه؟ 8 دلار میفروشه با منت! https://t.co/q5Ynlqs0mU",6132,2728,4,1924,2.248,6,301,1905,5,1911,0,0.692,1
1.63E+18,گوشت وارداتی,"تصاویری ازگوشت بسته بندی و لوکس ۵۰۹ هزار تومانی بدون استخوان و مغز ران گوسفندی که ۷ درصد یک لاشه گوسفند را تشکیل می‌دهد، منتشر و قضاوت می‌کنند.
هم‌اکنون گوشت منجمد ایرانی با کیفیت به قیمت ۱۵۰ هزار تومان و #گوشت گرم وارداتی با کیفیت توسط بخش خصوصی با قيمت ۲۴۷هزار تومان عرضه میشود. https://t.co/Y9h48DLp56",99,98,1,3774,1.01,0,304,535,1,541,1,0.503,1
1.63E+18,گوشت وارداتی,"سردست منجمد گوساله وارداتی، هر کیلو ۱۶۹ هزار و ۹۰۰ تومان در قم به فروش می‌رسد
تاریخ: ۲۹ بهمن ۱۴۰۱
#قیمت_گوشت https://t.co/Xb5VwGpWPe",509,1,5,805,509,2,132,2123,5,2129,1,0.998,0
1.63E+18,گوشت وارداتی,"تصاویری ازگوشت بسته بندی و لوکس ۵۰۹ هزار تومانی بدون استخوان و مغز ران گوسفندی که ۷ درصد یک لاشه گوسفند را تشکیل می‌دهد، منتشر وقضاوت می‌کنند🤨
هم‌اکنون گوشت منجمد ایرانی با کیفیت به قیمت ۱۵۰ هزار تومان و #گوشت گرم وارداتی با کیفیت توسط بخش خصوصی با قيمت ۲۴۷هزار تومان عرضه میشود https://t.co/8XA7JEgIwC",6365,6777,6,20422,0.939,1,302,5100,13,5106,1,0.484,1
1.63E+18,گوشت وارداتی,"در هفته‌های اخیر، قیمت گوشت در بازار ایران به شکلی سرسام‌آور بالا رفته و وعده کاهش قیمت از سوی دولت رییسی با ترفند عرضه گوشت‌ گرم وارداتی برای تنظیم بازار هم جواب نداده تا سفره مردم هر روز کوچکتر از روز قبل شود.

#العین_فارسی

https://t.co/aCFNlVnK8p",139334,8,232,42925,17416.75,2,250,2530,6,2536,1,1,1
1.63E+18,گوشت وارداتی,"تصاویری ازگوشت بسته بندی و لوکس ۵۰۹ هزار تومانی بدون استخوان و مغز ران گوسفندی که ۷ درصد یک لاشه گوسفند را تشکیل می‌دهد، منتشر و قضاوت می‌کنند.
هم‌اکنون گوشت منجمد ایرانی با کیفیت به قیمت ۱۵۰ هزار تومان و #گوشت گرم وارداتی با کیفیت توسط بخش خصوصی با قيمت ۲۴۷هزار تومان عرضه میشود. https://t.co/19d1nMWegF",377,1161,0,210,0.325,53,304,281,0,288,1,0.245,1
1.63E+18,گوشت وارداتی,"عرضه گوشت گرم وارداتی در میادین از هفته آینده

مدیرعامل سازمان میادین میوه و تره:
از هفته آینده گوشت گرم وارداتی گوسفندی و گوساله در میادین عرضه می‌شود.
گوشت گوسفندی به صورت شقه عرضه خواهد شد و قیمت آن نیز ۲۳۲ تا ۲۳۵ هزار تومان است. https://t.co/T3fHgLrDhp",67,360,0,93,0.186,0,256,18,0,25,0,0.157,0
1.63E+18,گوشت وارداتی,"خبر جدید از عواقب حذف ارز حمایتی تولید (قرار بود تورم نشود قرار بود تولید تقویت شود قرار بود...)👇
""وزارت جهاد کشاورزی: آغاز عرضه سراسری گوشت گرم وارداتی""

آه از غمی که تازه شود با غمی دگر
#بحران_نیلی",4985,245,37,4597,20.347,21,199,1212,3,1220,1,0.953,0
1.63E+18,گوشت وارداتی,"آغاز عرضه سراسری گوشت گرم وارداتی
#اقتصادی
 https://t.co/Ujw0gBn3CN https://t.co/FkER7UKOcS",2212,15,37,458263,147.467,0,91,3174,8,3182,1,0.993,0
1.63E+18,گوشت وارداتی,"🔴آغاز عرضه سراسری گوشت گرم وارداتی 

🔹 وزارت جهاد کشاورزی:عرضه گوشت گرم وارداتی بجز ۴ استان ( گیلان، سیستان و بلوچستان، اردبیل و مرکزی) در دیگر استان‌های کشور آغاز شد. 

🔹در تهران علاوه بر فروشگاه‌ افق کورش، گوشت گرم وارداتی در فروشگاه‌های شهروند و اتکا هم عرضه شده است. https://t.co/I8r0YVuPsg",3066,4003,3,4973,0.766,4,294,1002,2,1010,0,0.434,0
